name,category,types,rating,review,city,lat,lng,review_count,review_avg_rating,user_ratings_total,interest_scores_json,interest_tags,interest_tag_count,interest_tags_json,intent_scores_json,intent_tags,intent_tag_count,intent_tags_json,clean_interest_tags,clean_interest_tag_count,clean_interest_tags_json,clean_intent_tags,clean_intent_tag_count,clean_intent_tags_json
Victory House,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,chennai,13.0818297,80.22331179999999,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Priyanka,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,chennai,13.1340727,80.25024619999999,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
"POTHYS TRADITIONAL - T.Nagar, Chennai",clothing store,clothing_store | shopping_mall | grocery_or_supermarket | point_of_interest | store | food | establishment,4.4,,chennai,13.0404361,80.2320546,0,4.4,31143,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67, ""fashion shopping"": 0.67}",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]"
Spencer Plaza,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,chennai,13.0614067,80.26130239999999,0,4.0,30533,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
"POTHYS HYPER - T.Nagar, Chennai",clothing store,clothing_store | shopping_mall | grocery_or_supermarket | point_of_interest | store | food | establishment,4.6,,chennai,13.0355069,80.23047100000001,0,4.6,26112,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67, ""fashion shopping"": 0.67}",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]"
Super Saravana Stores - T.Nagar,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,3.9,,chennai,13.0373401,80.22970749999999,0,3.9,19721,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
"POTHYS BOUTIQUE - T.Nagar, Chennai",clothing store,clothing_store | shopping_mall | grocery_or_supermarket | point_of_interest | store | food | establishment,4.5,,chennai,13.0445473,80.2398283,0,4.5,12258,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67, ""fashion shopping"": 0.79}",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",fashion shopping | local shopping | street shopping,3,"[""fashion shopping"", ""local shopping"", ""street shopping""]"
CHENNAI CITI CENTRE,shopping mall,shopping_mall | point_of_interest | establishment,3.9,,chennai,13.0429239,80.27377170000001,0,3.9,9239,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Ramee Mall,shopping mall,shopping_mall | point_of_interest | establishment,3.8,,chennai,13.0431252,80.24848209999999,0,3.8,8419,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
EA Chambers,shopping mall,shopping_mall | point_of_interest | establishment,4.4,,chennai,13.0589865,80.2651911,0,4.4,8141,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Max,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.1,,chennai,13.0849588,80.2141177,0,4.1,5791,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
Max,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.1,,chennai,13.0501798,80.2096835,0,4.1,2782,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
Max,shopping mall,shopping_mall | clothing_store | store | point_of_interest | establishment,4.2,,chennai,13.0585762,80.2637128,0,4.2,2705,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
SNITCH - Express Avenue,shopping mall,shopping_mall | point_of_interest | establishment,4.8,,chennai,13.0584546,80.26418439999999,0,4.8,2608,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Imen ConneXions,book store,book_store | shopping_mall | point_of_interest | store | establishment,4.1,,chennai,13.0862942,80.2155573,0,4.1,2588,"{""shopping"": 0.64}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Max,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.0,,chennai,13.1127322,80.23031189999999,0,4.0,2541,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
VASANTH & CO,shopping mall,shopping_mall | furniture_store | home_goods_store | point_of_interest | store | establishment,3.6,,chennai,13.0477673,80.2333146,0,3.6,2202,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
FOUNTAIN PLAZA,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,chennai,13.0682397,80.25594380000001,0,4.0,1860,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Charminar,mosque,mosque | tourist_attraction | place_of_worship | point_of_interest | establishment,4.5,,hyderabad,17.3615636,78.4746645,0,4.5,263497,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Salar Jung Museum,tourist attraction,tourist_attraction | museum | point_of_interest | establishment,4.4,,hyderabad,17.3716084,78.48024389999999,0,4.4,76522,"{""history"": 0.7, ""art"": 0.55}",art | history,2,"[""art"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | history,2,"[""art"", ""history""]",museum visit,1,"[""museum visit""]"
Birla Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4062367,78.46906010000001,0,4.7,54709,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Chowmahalla Palace,tourist attraction,tourist_attraction | museum | point_of_interest | establishment,4.4,,hyderabad,17.3580016,78.4716789,0,4.4,51795,"{""history"": 0.8, ""art"": 0.55}",art | history,2,"[""art"", ""history""]","{""museum visit"": 0.67, ""heritage site"": 0.67}",heritage site | museum visit,2,"[""heritage site"", ""museum visit""]",art | history,2,"[""art"", ""history""]",heritage site | museum visit,2,"[""heritage site"", ""museum visit""]"
Shri Jagannatha Swami Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.4151834,78.4261169,0,4.8,41541,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Jalavihar Water Park,tourist attraction,tourist_attraction | amusement_park | point_of_interest | establishment,4.0,,hyderabad,17.4329176,78.4647483,0,4.0,39329,{},,0,[],{},,0,[],,0,[],,0,[]
Krishna Kanth Park,park,park | tourist_attraction | point_of_interest | establishment,4.2,,hyderabad,17.4401416,78.430342,0,4.2,31751,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Shri Shirdi Sai Baba Sansthan Trust,tourist attraction,tourist_attraction | point_of_interest | establishment,4.7,,hyderabad,17.3678284,78.5272878,0,4.7,25170,{},,0,[],{},,0,[],,0,[],,0,[]
Buddha Statue,tourist attraction,tourist_attraction | point_of_interest | establishment,4.4,,hyderabad,17.4155657,78.474973,0,4.4,22768,{},,0,[],{},,0,[],,0,[],,0,[]
ISKCON-Sri Sri Radha Madanmohan Mandir,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3879902,78.4751033,0,4.8,21270,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Kasu Brahmanandha Reddy National Park,tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.5,,hyderabad,17.4200063,78.4230546,0,4.5,20443,"{""nature"": 0.58}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Sanjeevaiah Children's Park,park,park | tourist_attraction | point_of_interest | establishment,4.2,,hyderabad,17.4320751,78.4753877,0,4.2,20102,"{""nature"": 0.96}",nature,1,"[""nature""]","{""family-friendly"": 0.67}",family-friendly,1,"[""family-friendly""]",nature,1,"[""nature""]",family-friendly,1,"[""family-friendly""]"
Snow World,tourist attraction,tourist_attraction | point_of_interest | establishment,4.1,,hyderabad,17.4145065,78.48101199999999,0,4.1,18764,{},,0,[],{},,0,[],,0,[],,0,[]
Priyadarshini Park,park,park | tourist_attraction | point_of_interest | establishment,4.1,,hyderabad,17.3550396,78.5304108,0,4.1,17690,"{""nature"": 0.9}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Sundarayya Park,park,park | tourist_attraction | point_of_interest | establishment,4.3,,hyderabad,17.3981978,78.4976538,0,4.3,15325,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Love Hyderabad Sculpture,tourist attraction,tourist_attraction | point_of_interest | establishment,4.4,,hyderabad,17.4198415,78.4656979,0,4.4,15090,{},,0,[],{},,0,[],,0,[],,0,[]
Makkah Masjid,mosque,mosque | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3604416,78.4735712,0,4.7,15026,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Gulzar Houz,tourist attraction,tourist_attraction | point_of_interest | establishment,4.3,,hyderabad,17.3634322,78.4750088,0,4.3,13975,{},,0,[],{},,0,[],,0,[],,0,[]
Lock N Escape - Mystery Escape Room Games Hyderabad (with Live Actor),tourist attraction,tourist_attraction | point_of_interest | establishment,4.8,,hyderabad,17.4154962,78.4497217,0,4.8,11970,{},,0,[],{},,0,[],,0,[],,0,[]
Sudha Car Museum,museum,museum | tourist_attraction | point_of_interest | establishment,3.8,,hyderabad,17.3570362,78.4543447,0,3.8,10853,"{""culture"": 0.75, ""history"": 1.0, ""art"": 0.87}",art | culture | history,3,"[""art"", ""culture"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | culture | history,3,"[""art"", ""culture"", ""history""]",museum visit,1,"[""museum visit""]"
Swayambhu Sri Lakshmi Narasimha Swamy Temple (Hare Krishna Golden Temple),hindu temple,hindu_temple | tourist_attraction | place_of_worship | health | restaurant | food | point_of_interest | establishment,4.8,,hyderabad,17.4106742,78.4296628,0,4.8,10613,"{""culture"": 1.0, ""food"": 0.66}",culture | food,2,"[""culture"", ""food""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture | food,2,"[""culture"", ""food""]",spiritual stop,1,"[""spiritual stop""]"
"Jalagam Vengala Rao Park, Banjara Hills",park,park | tourist_attraction | point_of_interest | establishment,4.0,,hyderabad,17.4223439,78.44836900000001,0,4.0,9784,"{""nature"": 1.0}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Lotus Pond,park,park | tourist_attraction | point_of_interest | establishment,4.4,,hyderabad,17.4136151,78.42067349999999,0,4.4,8932,"{""nature"": 1.0}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Dr. G.S. Melkote Park,park,park | tourist_attraction | point_of_interest | establishment,4.4,,hyderabad,17.3982331,78.4891466,0,4.4,8687,"{""nature"": 1.0}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Sri Ganesh Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.434524,78.50385539999999,0,4.7,8001,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
KLN Yadav Park | Kanjerla Laxmi Narayana Yadav Park,tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.3,,hyderabad,17.450088,78.4416147,0,4.3,7212,"{""nature"": 0.54}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Chacha Nehru Park,park,park | tourist_attraction | point_of_interest | establishment,4.2,,hyderabad,17.4019238,78.44999170000001,0,4.2,6842,"{""nature"": 0.96}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Shri Kanchi Kamakoti Peetham Shri Shyam Baba Mandir,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3896854,78.49753299999999,0,4.8,4944,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
The Nizam's Museum,museum,museum | tourist_attraction | point_of_interest | establishment,4.2,,hyderabad,17.3664944,78.4828496,0,4.2,4886,"{""culture"": 0.81, ""history"": 1.0, ""art"": 0.93}",art | culture | history,3,"[""art"", ""culture"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | culture | history,3,"[""art"", ""culture"", ""history""]",museum visit,1,"[""museum visit""]"
Bansilalpet Stepwell,tourist attraction,tourist_attraction | point_of_interest | establishment,4.3,,hyderabad,17.430557,78.49346249999999,0,4.3,4185,{},,0,[],{},,0,[],,0,[],,0,[]
St. Mary's Basilica,tourist attraction,tourist_attraction | church | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4413275,78.5028583,0,4.7,3513,"{""culture"": 0.78}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Landscape Garden,tourist attraction,tourist_attraction | park | point_of_interest | establishment,4.4,,hyderabad,17.41637219999999,78.5277156,0,4.4,2976,"{""nature"": 0.74}",nature,1,"[""nature""]",{},,0,[],nature,1,"[""nature""]",,0,[]
Hussain Sagar Lake,tourist attraction,tourist_attraction | point_of_interest | establishment,4.3,,hyderabad,17.4221803,78.4744262,0,4.3,2667,{},,0,[],{},,0,[],,0,[],,0,[]
Mahabodhi Buddha Vihara Hyderabad,tourist attraction,tourist_attraction | place_of_worship | point_of_interest | store | establishment,4.7,,hyderabad,17.4479055,78.5210549,0,4.7,2573,{},,0,[],{},,0,[],,0,[],,0,[]
Jamia Masjid Hyderabad,mosque,mosque | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4437748,78.4723669,0,4.7,2545,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Kanaka Durga Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.434661,78.44783009999999,0,4.7,2176,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Vinayaka Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.5,,hyderabad,17.4403062,78.44743609999999,0,4.5,1867,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shri Kesari Hanuman Mandir,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3703623,78.4414156,0,4.8,1799,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
St. Joseph's Cathedral,tourist attraction,tourist_attraction | church | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3955589,78.4772875,0,4.7,1605,"{""culture"": 0.74}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Khursheed Jah Devdi,tourist attraction,tourist_attraction | point_of_interest | establishment,4.3,,hyderabad,17.35839739999999,78.4662682,0,4.3,1462,{},,0,[],{},,0,[],,0,[],,0,[]
Saraswathi Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.6,,hyderabad,17.4180267,78.5253596,0,4.6,1436,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Telangana State Archaeology Museum,tourist attraction,tourist_attraction | museum | point_of_interest | establishment,4.2,,hyderabad,17.3992596,78.4703147,0,4.2,1262,"{""history"": 0.66, ""art"": 0.51}",art | history,2,"[""art"", ""history""]","{""museum visit"": 0.67}",museum visit,1,"[""museum visit""]",art | history,2,"[""art"", ""history""]",museum visit,1,"[""museum visit""]"
Shri AshtaBhuja Durga Mata Mandir | Sri Devi Bagh Mandir,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3599123,78.4555072,0,4.7,963,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
S.R.Nagar Peddamma Talli Temple,hindu temple,hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment,4.6,,hyderabad,17.4401374,78.445687,0,4.6,901,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
